Order ID,22,Exported Date,31/05/2023 1:06:28 pm,

Order Line ID,Parent Voucher Type,Voucher Type,Serial Number,Random Serial,Random Digits,Barcode,Booklet Identifier,PIN
45,98020,98020,1828,5030987,6428,9802050309876428,980200001828,NULL
45,98020,98020,1829,3841046,7781,9802038410467781,980200001829,NULL
45,98020,98020,1830,4807741,6658,9802048077416658,980200001830,NULL
45,98020,98020,1831,4536510,0549,9802045365100549,980200001831,NULL
45,98020,98020,1832,5415166,8297,9802054151668297,980200001832,NULL
45,98020,98020,1833,8593129,0069,9802085931290069,980200001833,NULL
45,98020,98020,1834,6000761,7040,9802060007617040,980200001834,NULL
45,98020,98020,1835,0746260,0003,9802007462600003,980200001835,NULL
45,98020,98020,1836,2724816,3365,9802027248163365,980200001836,NULL
45,98020,98020,1837,7834169,5571,9802078341695571,980200001837,NULL
45,98020,98020,1838,4410574,4245,9802044105744245,980200001838,NULL
45,98020,98020,1839,2702471,8002,9802027024718002,980200001839,NULL
45,98020,98020,1840,0123913,9544,9802001239139544,980200001840,NULL
45,98020,98020,1841,5278881,8491,9802052788818491,980200001841,NULL
45,98020,98020,1842,9654777,0519,9802096547770519,980200001842,NULL
45,98020,98020,1843,2050216,1779,9802020502161779,980200001843,NULL
45,98020,98020,1844,7857162,7898,9802078571627898,980200001844,NULL
45,98020,98020,1845,1076600,1605,9802010766001605,980200001845,NULL
45,98020,98020,1846,0125984,1532,9802001259841532,980200001846,NULL
45,98020,98020,1847,7856271,2444,9802078562712444,980200001847,NULL
45,98020,98020,1848,6058166,1109,9802060581661109,980200001848,NULL
45,98020,98020,1849,8847380,8520,9802088473808520,980200001849,NULL
45,98020,98020,1850,1505709,0027,9802015057090027,980200001850,NULL
45,98020,98020,1851,6681377,8140,9802066813778140,980200001851,NULL
45,98020,98020,1852,3538498,1854,9802035384981854,980200001852,NULL
45,98020,98020,1853,4505011,5059,9802045050115059,980200001853,NULL
45,98020,98020,1854,3907871,8150,9802039078718150,980200001854,NULL
45,98020,98020,1855,7096834,9772,9802070968349772,980200001855,NULL
45,98020,98020,1856,5612338,8359,9802056123388359,980200001856,NULL
45,98020,98020,1857,3899216,3642,9802038992163642,980200001857,NULL
45,98020,98020,1858,1371048,7714,9802013710487714,980200001858,NULL
45,98020,98020,1859,6218183,9630,9802062181839630,980200001859,NULL
45,98020,98020,1860,5187150,9108,9802051871509108,980200001860,NULL
45,98020,98020,1861,1519575,8170,9802015195758170,980200001861,NULL
45,98020,98020,1862,1438970,4975,9802014389704975,980200001862,NULL
45,98020,98020,1863,2379747,4972,9802023797474972,980200001863,NULL
45,98020,98020,1864,8048117,4656,9802080481174656,980200001864,NULL
45,98020,98020,1865,3202198,8327,9802032021988327,980200001865,NULL
45,98020,98020,1866,4833235,9131,9802048332359131,980200001866,NULL
45,98020,98020,1867,9956971,2914,9802099569712914,980200001867,NULL
45,98020,98020,1868,9304560,7640,9802093045607640,980200001868,NULL
45,98020,98020,1869,4493497,8139,9802044934978139,980200001869,NULL
45,98020,98020,1870,7306645,2217,9802073066452217,980200001870,NULL
45,98020,98020,1871,0594108,2587,9802005941082587,980200001871,NULL
45,98020,98020,1872,5093534,4007,9802050935344007,980200001872,NULL
45,98020,98020,1873,9515610,8581,9802095156108581,980200001873,NULL
45,98020,98020,1874,9603823,0338,9802096038230338,980200001874,NULL
45,98020,98020,1875,4197185,8901,9802041971858901,980200001875,NULL
45,98020,98020,1876,4362885,9845,9802043628859845,980200001876,NULL
45,98020,98020,1877,1251557,9055,9802012515579055,980200001877,NULL
45,98020,98020,1878,2662439,9718,9802026624399718,980200001878,NULL
45,98020,98020,1879,2690030,8144,9802026900308144,980200001879,NULL
45,98020,98020,1880,7007289,2576,9802070072892576,980200001880,NULL
45,98020,98020,1881,3229683,3174,9802032296833174,980200001881,NULL
45,98020,98020,1882,3745561,5205,9802037455615205,980200001882,NULL
45,98020,98020,1883,6749752,6425,9802067497526425,980200001883,NULL
45,98020,98020,1884,5284373,2166,9802052843732166,980200001884,NULL
45,98020,98020,1885,7308277,5161,9802073082775161,980200001885,NULL
45,98020,98020,1886,1966164,8873,9802019661648873,980200001886,NULL
45,98020,98020,1887,0600647,4933,9802006006474933,980200001887,NULL
45,98020,98020,1888,6702166,9329,9802067021669329,980200001888,NULL
45,98020,98020,1889,4755549,6281,9802047555496281,980200001889,NULL
45,98020,98020,1890,2158974,6599,9802021589746599,980200001890,NULL
45,98020,98020,1891,8441420,6593,9802084414206593,980200001891,NULL
45,98020,98020,1892,7785087,0716,9802077850870716,980200001892,NULL
45,98020,98020,1893,1253619,6269,9802012536196269,980200001893,NULL
45,98020,98020,1894,8220325,9237,9802082203259237,980200001894,NULL
45,98020,98020,1895,1867481,1783,9802018674811783,980200001895,NULL
45,98020,98020,1896,5183642,8451,9802051836428451,980200001896,NULL
45,98020,98020,1897,4701788,5022,9802047017885022,980200001897,NULL
45,98020,98020,1898,7445096,6861,9802074450966861,980200001898,NULL
45,98020,98020,1899,0479299,4487,9802004792994487,980200001899,NULL
45,98020,98020,1900,5194012,5993,9802051940125993,980200001900,NULL
45,98020,98020,1901,5985343,1985,9802059853431985,980200001901,NULL
45,98020,98020,1902,0603590,3555,9802006035903555,980200001902,NULL
45,98020,98020,1903,0474384,7446,9802004743847446,980200001903,NULL
45,98020,98020,1904,0200213,4258,9802002002134258,980200001904,NULL
45,98020,98020,1905,4786072,0474,9802047860720474,980200001905,NULL
45,98020,98020,1906,4659390,9768,9802046593909768,980200001906,NULL
45,98020,98020,1907,8352162,3872,9802083521623872,980200001907,NULL
45,98020,98020,1908,9676231,3151,9802096762313151,980200001908,NULL
45,98020,98020,1909,4916375,6973,9802049163756973,980200001909,NULL
45,98020,98020,1910,0945774,2626,9802009457742626,980200001910,NULL
45,98020,98020,1911,8261591,3033,9802082615913033,980200001911,NULL
45,98020,98020,1912,9753483,7725,9802097534837725,980200001912,NULL
45,98020,98020,1913,0694152,4719,9802006941524719,980200001913,NULL
45,98020,98020,1914,2031642,3001,9802020316423001,980200001914,NULL
45,98020,98020,1915,1775292,0078,9802017752920078,980200001915,NULL
45,98020,98020,1916,6035096,7638,9802060350967638,980200001916,NULL
45,98020,98020,1917,7109218,9464,9802071092189464,980200001917,NULL
45,98020,98020,1918,1424436,2209,9802014244362209,980200001918,NULL
45,98020,98020,1919,2843573,2889,9802028435732889,980200001919,NULL
45,98020,98020,1920,2948898,3767,9802029488983767,980200001920,NULL
45,98020,98020,1921,8803712,8472,9802088037128472,980200001921,NULL
45,98020,98020,1922,8742209,2111,9802087422092111,980200001922,NULL
45,98020,98020,1923,9354468,1369,9802093544681369,980200001923,NULL
45,98020,98020,1924,6168061,4502,9802061680614502,980200001924,NULL
45,98020,98020,1925,3766991,5979,9802037669915979,980200001925,NULL
45,98020,98020,1926,9524362,7205,9802095243627205,980200001926,NULL
45,98020,98020,1927,0375789,7834,9802003757897834,980200001927,NULL
45,98020,98020,1928,6792432,3321,9802067924323321,980200001928,NULL
45,98020,98020,1929,6983183,5082,9802069831835082,980200001929,NULL
45,98020,98020,1930,6587507,3598,9802065875073598,980200001930,NULL
45,98020,98020,1931,9703411,3197,9802097034113197,980200001931,NULL
45,98020,98020,1932,1830779,4463,9802018307794463,980200001932,NULL
45,98020,98020,1933,4045442,3886,9802040454423886,980200001933,NULL
45,98020,98020,1934,5000103,5521,9802050001035521,980200001934,NULL
45,98020,98020,1935,7494831,6497,9802074948316497,980200001935,NULL
45,98020,98020,1936,7612104,6726,9802076121046726,980200001936,NULL
45,98020,98020,1937,1721442,3455,9802017214423455,980200001937,NULL
45,98020,98020,1938,3438779,8589,9802034387798589,980200001938,NULL
45,98020,98020,1939,6503278,3519,9802065032783519,980200001939,NULL
45,98020,98020,1940,6214358,4605,9802062143584605,980200001940,NULL
45,98020,98020,1941,5016730,3887,9802050167303887,980200001941,NULL
45,98020,98020,1942,5211899,7049,9802052118997049,980200001942,NULL
45,98020,98020,1943,0041197,0056,9802000411970056,980200001943,NULL
45,98020,98020,1944,3709546,1440,9802037095461440,980200001944,NULL
45,98020,98020,1945,5189598,1135,9802051895981135,980200001945,NULL
45,98020,98020,1946,4370657,0686,9802043706570686,980200001946,NULL
45,98020,98020,1947,3752028,3831,9802037520283831,980200001947,NULL
45,98020,98020,1948,3268900,6909,9802032689006909,980200001948,NULL
45,98020,98020,1949,0915689,3555,9802009156893555,980200001949,NULL
45,98020,98020,1950,4081145,0192,9802040811450192,980200001950,NULL
45,98020,98020,1951,4131760,4811,9802041317604811,980200001951,NULL
45,98020,98020,1952,4556565,7272,9802045565657272,980200001952,NULL
45,98020,98020,1953,7968208,4938,9802079682084938,980200001953,NULL
45,98020,98020,1954,3058086,5563,9802030580865563,980200001954,NULL
45,98020,98020,1955,1622608,7209,9802016226087209,980200001955,NULL
45,98020,98020,1956,9414813,1637,9802094148131637,980200001956,NULL
45,98020,98020,1957,0739614,5281,9802007396145281,980200001957,NULL
45,98020,98020,1958,1378739,2177,9802013787392177,980200001958,NULL
45,98020,98020,1959,4223719,7688,9802042237197688,980200001959,NULL
45,98020,98020,1960,8750713,7351,9802087507137351,980200001960,NULL
45,98020,98020,1961,9251558,8983,9802092515588983,980200001961,NULL
45,98020,98020,1962,7345580,5660,9802073455805660,980200001962,NULL
45,98020,98020,1963,4724533,2490,9802047245332490,980200001963,NULL
45,98020,98020,1964,6088204,5671,9802060882045671,980200001964,NULL
45,98020,98020,1965,7433119,4832,9802074331194832,980200001965,NULL
45,98020,98020,1966,7443280,6979,9802074432806979,980200001966,NULL
45,98020,98020,1967,1095392,0294,9802010953920294,980200001967,NULL
45,98020,98020,1968,2143077,1598,9802021430771598,980200001968,NULL
45,98020,98020,1969,6631521,1160,9802066315211160,980200001969,NULL
45,98020,98020,1970,1998068,3064,9802019980683064,980200001970,NULL
45,98020,98020,1971,7144871,8651,9802071448718651,980200001971,NULL
45,98020,98020,1972,6976481,8667,9802069764818667,980200001972,NULL
45,98020,98020,1973,0880441,7155,9802008804417155,980200001973,NULL
45,98020,98020,1974,4833746,3821,9802048337463821,980200001974,NULL
45,98020,98020,1975,8729225,4957,9802087292254957,980200001975,NULL
45,98020,98020,1976,0531602,1830,9802005316021830,980200001976,NULL
45,98020,98020,1977,8572511,4079,9802085725114079,980200001977,NULL
45,98020,98020,1978,1163587,1715,9802011635871715,980200001978,NULL
45,98020,98020,1979,3502528,5640,9802035025285640,980200001979,NULL
45,98020,98020,1980,2333104,9447,9802023331049447,980200001980,NULL
45,98020,98020,1981,3554859,9832,9802035548599832,980200001981,NULL
45,98020,98020,1982,3255486,2709,9802032554862709,980200001982,NULL
45,98020,98020,1983,1193764,1618,9802011937641618,980200001983,NULL
45,98020,98020,1984,0919714,6971,9802009197146971,980200001984,NULL
45,98020,98020,1985,3054811,1639,9802030548111639,980200001985,NULL
45,98020,98020,1986,8658205,7658,9802086582057658,980200001986,NULL
45,98020,98020,1987,5632881,3938,9802056328813938,980200001987,NULL
45,98020,98020,1988,9274594,3909,9802092745943909,980200001988,NULL
45,98020,98020,1989,1139709,8689,9802011397098689,980200001989,NULL
45,98020,98020,1990,2763991,3295,9802027639913295,980200001990,NULL
45,98020,98020,1991,0992109,1873,9802009921091873,980200001991,NULL
45,98020,98020,1992,5739714,1409,9802057397141409,980200001992,NULL
45,98020,98020,1993,7896072,8125,9802078960728125,980200001993,NULL
45,98020,98020,1994,1999920,5925,9802019999205925,980200001994,NULL
45,98020,98020,1995,1857724,1716,9802018577241716,980200001995,NULL
45,98020,98020,1996,6609247,9014,9802066092479014,980200001996,NULL
45,98020,98020,1997,3264939,8800,9802032649398800,980200001997,NULL
45,98020,98020,1998,1057498,9645,9802010574989645,980200001998,NULL
45,98020,98020,1999,6062435,1692,9802060624351692,980200001999,NULL
45,98020,98020,2000,8298234,2303,9802082982342303,980200002000,NULL
45,98020,98020,2001,7592721,1831,9802075927211831,980200002001,NULL
45,98020,98020,2002,5138719,2506,9802051387192506,980200002002,NULL
45,98020,98020,2003,9326808,9013,9802093268089013,980200002003,NULL
45,98020,98020,2004,3116012,2847,9802031160122847,980200002004,NULL
45,98020,98020,2005,4672044,2790,9802046720442790,980200002005,NULL
45,98020,98020,2006,4413727,1118,9802044137271118,980200002006,NULL
45,98020,98020,2007,7484278,9963,9802074842789963,980200002007,NULL
45,98020,98020,2008,3485210,6540,9802034852106540,980200002008,NULL
45,98020,98020,2009,9960313,9215,9802099603139215,980200002009,NULL
45,98020,98020,2010,4119457,2982,9802041194572982,980200002010,NULL
45,98020,98020,2011,9030543,1570,9802090305431570,980200002011,NULL
45,98020,98020,2012,4818401,2317,9802048184012317,980200002012,NULL
45,98020,98020,2013,7092031,8923,9802070920318923,980200002013,NULL
45,98020,98020,2014,7700854,0997,9802077008540997,980200002014,NULL
45,98020,98020,2015,9322833,9599,9802093228339599,980200002015,NULL
45,98020,98020,2016,4411200,5689,9802044112005689,980200002016,NULL
45,98020,98020,2017,1715678,5945,9802017156785945,980200002017,NULL
45,98020,98020,2018,4567068,7347,9802045670687347,980200002018,NULL
45,98020,98020,2019,5764546,3522,9802057645463522,980200002019,NULL
45,98020,98020,2020,3355842,8232,9802033558428232,980200002020,NULL
45,98020,98020,2021,4915140,8702,9802049151408702,980200002021,NULL
45,98020,98020,2022,4421088,3128,9802044210883128,980200002022,NULL
45,98020,98020,2023,7495661,7042,9802074956617042,980200002023,NULL
45,98020,98020,2024,6623452,7225,9802066234527225,980200002024,NULL
45,98020,98020,2025,9752037,8890,9802097520378890,980200002025,NULL
45,98020,98020,2026,6514997,6709,9802065149976709,980200002026,NULL
45,98020,98020,2027,9269910,5455,9802092699105455,980200002027,NULL
45,98020,98020,2028,6312116,3701,9802063121163701,980200002028,NULL
45,98020,98020,2029,0771231,3324,9802007712313324,980200002029,NULL
45,98020,98020,2030,3738830,3887,9802037388303887,980200002030,NULL
45,98020,98020,2031,0776523,9061,9802007765239061,980200002031,NULL
45,98020,98020,2032,7535445,9127,9802075354459127,980200002032,NULL
45,98020,98020,2033,2862279,9535,9802028622799535,980200002033,NULL
45,98020,98020,2034,3723992,6860,9802037239926860,980200002034,NULL
45,98020,98020,2035,1004331,4763,9802010043314763,980200002035,NULL
45,98020,98020,2036,0878754,2946,9802008787542946,980200002036,NULL
45,98020,98020,2037,6359534,5784,9802063595345784,980200002037,NULL
45,98020,98020,2038,9184625,2384,9802091846252384,980200002038,NULL
45,98020,98020,2039,5229981,8592,9802052299818592,980200002039,NULL
45,98020,98020,2040,2266061,0084,9802022660610084,980200002040,NULL
45,98020,98020,2041,8566308,0324,9802085663080324,980200002041,NULL
45,98020,98020,2042,7803340,5826,9802078033405826,980200002042,NULL
45,98020,98020,2043,2460018,5979,9802024600185979,980200002043,NULL
45,98020,98020,2044,9398656,6714,9802093986566714,980200002044,NULL
45,98020,98020,2045,7192326,6861,9802071923266861,980200002045,NULL
45,98020,98020,2046,3098086,8902,9802030980868902,980200002046,NULL
45,98020,98020,2047,5463195,3137,9802054631953137,980200002047,NULL
45,98020,98020,2048,5050288,7719,9802050502887719,980200002048,NULL
45,98020,98020,2049,0996610,0670,9802009966100670,980200002049,NULL
45,98020,98020,2050,4382109,8050,9802043821098050,980200002050,NULL
45,98020,98020,2051,4214503,3959,9802042145033959,980200002051,NULL
45,98020,98020,2052,4012257,4540,9802040122574540,980200002052,NULL
45,98020,98020,2053,2817986,4880,9802028179864880,980200002053,NULL
45,98020,98020,2054,3042132,4697,9802030421324697,980200002054,NULL
45,98020,98020,2055,3503074,7907,9802035030747907,980200002055,NULL
45,98020,98020,2056,5035845,6544,9802050358456544,980200002056,NULL
45,98020,98020,2057,7846068,1964,9802078460681964,980200002057,NULL
45,98020,98020,2058,1155032,9699,9802011550329699,980200002058,NULL
45,98020,98020,2059,5074500,4361,9802050745004361,980200002059,NULL
45,98020,98020,2060,9645620,1514,9802096456201514,980200002060,NULL
45,98020,98020,2061,2181022,5686,9802021810225686,980200002061,NULL
45,98020,98020,2062,9704363,1270,9802097043631270,980200002062,NULL
45,98020,98020,2063,0165305,5226,9802001653055226,980200002063,NULL
45,98020,98020,2064,7189202,2402,9802071892022402,980200002064,NULL
45,98020,98020,2065,2579362,1845,9802025793621845,980200002065,NULL
45,98020,98020,2066,4029959,4982,9802040299594982,980200002066,NULL
45,98020,98020,2067,4832065,1309,9802048320651309,980200002067,NULL
45,98020,98020,2068,3482794,2714,9802034827942714,980200002068,NULL
45,98020,98020,2069,6058738,9432,9802060587389432,980200002069,NULL
45,98020,98020,2070,9468962,6920,9802094689626920,980200002070,NULL
45,98020,98020,2071,3650094,7332,9802036500947332,980200002071,NULL
45,98020,98020,2072,1480815,6906,9802014808156906,980200002072,NULL
45,98020,98020,2073,7573426,0567,9802075734260567,980200002073,NULL
45,98020,98020,2074,1218613,2135,9802012186132135,980200002074,NULL
45,98020,98020,2075,6113753,1952,9802061137531952,980200002075,NULL
45,98020,98020,2076,4819567,6779,9802048195676779,980200002076,NULL
45,98020,98020,2077,1204765,4038,9802012047654038,980200002077,NULL
45,98020,98020,2078,5780737,7916,9802057807377916,980200002078,NULL
45,98020,98020,2079,7202969,1291,9802072029691291,980200002079,NULL
45,98020,98020,2080,0429425,7284,9802004294257284,980200002080,NULL
45,98020,98020,2081,5097376,4926,9802050973764926,980200002081,NULL
45,98020,98020,2082,9417036,0401,9802094170360401,980200002082,NULL
45,98020,98020,2083,5532285,7594,9802055322857594,980200002083,NULL
45,98020,98020,2084,6515446,4344,9802065154464344,980200002084,NULL
45,98020,98020,2085,9649364,2829,9802096493642829,980200002085,NULL
45,98020,98020,2086,8211181,7076,9802082111817076,980200002086,NULL
45,98020,98020,2087,5667120,5369,9802056671205369,980200002087,NULL
45,98020,98020,2088,3423330,5191,9802034233305191,980200002088,NULL
45,98020,98020,2089,7770734,8932,9802077707348932,980200002089,NULL
45,98020,98020,2090,5043455,1573,9802050434551573,980200002090,NULL
45,98020,98020,2091,5129870,0330,9802051298700330,980200002091,NULL
45,98020,98020,2092,7202284,7817,9802072022847817,980200002092,NULL
45,98020,98020,2093,5126578,1040,9802051265781040,980200002093,NULL
45,98020,98020,2094,0653040,4828,9802006530404828,980200002094,NULL
45,98020,98020,2095,1019158,8069,9802010191588069,980200002095,NULL
45,98020,98020,2096,4118824,9514,9802041188249514,980200002096,NULL
45,98020,98020,2097,1036780,9315,9802010367809315,980200002097,NULL
45,98020,98020,2098,4622971,1190,9802046229711190,980200002098,NULL
45,98020,98020,2099,1898747,1978,9802018987471978,980200002099,NULL
45,98020,98020,2100,0116654,3247,9802001166543247,980200002100,NULL
45,98020,98020,2101,2372984,7592,9802023729847592,980200002101,NULL
45,98020,98020,2102,0199981,2397,9802001999812397,980200002102,NULL
45,98020,98020,2103,6105342,0404,9802061053420404,980200002103,NULL
45,98020,98020,2104,1567606,0609,9802015676060609,980200002104,NULL
45,98020,98020,2105,7440977,2147,9802074409772147,980200002105,NULL
45,98020,98020,2106,1640976,4715,9802016409764715,980200002106,NULL
45,98020,98020,2107,7732250,2830,9802077322502830,980200002107,NULL
45,98020,98020,2108,5537386,1214,9802055373861214,980200002108,NULL
45,98020,98020,2109,4876494,5928,9802048764945928,980200002109,NULL
45,98020,98020,2110,9946007,4596,9802099460074596,980200002110,NULL
45,98020,98020,2111,1658812,4780,9802016588124780,980200002111,NULL
45,98020,98020,2112,2883922,9631,9802028839229631,980200002112,NULL
45,98020,98020,2113,3691836,2678,9802036918362678,980200002113,NULL
45,98020,98020,2114,1143595,7912,9802011435957912,980200002114,NULL
45,98020,98020,2115,6672535,1879,9802066725351879,980200002115,NULL
45,98020,98020,2116,5484834,1894,9802054848341894,980200002116,NULL
45,98020,98020,2117,8622607,4713,9802086226074713,980200002117,NULL
45,98020,98020,2118,7299558,6145,9802072995586145,980200002118,NULL
45,98020,98020,2119,7048172,0525,9802070481720525,980200002119,NULL
45,98020,98020,2120,1169964,7647,9802011699647647,980200002120,NULL
45,98020,98020,2121,0613800,7692,9802006138007692,980200002121,NULL
45,98020,98020,2122,2648086,1686,9802026480861686,980200002122,NULL
45,98020,98020,2123,2115390,1240,9802021153901240,980200002123,NULL
45,98020,98020,2124,5650241,0105,9802056502410105,980200002124,NULL
45,98020,98020,2125,8170065,3496,9802081700653496,980200002125,NULL
45,98020,98020,2126,8382568,2046,9802083825682046,980200002126,NULL
45,98020,98020,2127,4827065,3404,9802048270653404,980200002127,NULL
45,98020,98020,2128,4236467,2982,9802042364672982,980200002128,NULL
45,98020,98020,2129,9715949,7763,9802097159497763,980200002129,NULL
45,98020,98020,2130,7337048,3916,9802073370483916,980200002130,NULL
45,98020,98020,2131,7011374,0503,9802070113740503,980200002131,NULL
45,98020,98020,2132,6008812,3926,9802060088123926,980200002132,NULL
45,98020,98020,2133,8913583,2916,9802089135832916,980200002133,NULL
45,98020,98020,2134,9553512,9951,9802095535129951,980200002134,NULL
45,98020,98020,2135,8090085,5356,9802080900855356,980200002135,NULL
45,98020,98020,2136,1429725,1267,9802014297251267,980200002136,NULL
45,98020,98020,2137,4668138,5855,9802046681385855,980200002137,NULL
45,98020,98020,2138,9039654,8316,9802090396548316,980200002138,NULL
45,98020,98020,2139,8417489,3473,9802084174893473,980200002139,NULL
45,98020,98020,2140,0987107,0489,9802009871070489,980200002140,NULL
45,98020,98020,2141,5256376,2831,9802052563762831,980200002141,NULL
45,98020,98020,2142,6559625,3065,9802065596253065,980200002142,NULL
45,98020,98020,2143,8280841,0045,9802082808410045,980200002143,NULL
45,98020,98020,2144,3830759,6007,9802038307596007,980200002144,NULL
45,98020,98020,2145,4842016,2454,9802048420162454,980200002145,NULL
45,98020,98020,2146,9424928,4756,9802094249284756,980200002146,NULL
45,98020,98020,2147,0233877,2656,9802002338772656,980200002147,NULL
45,98020,98020,2148,7690411,0806,9802076904110806,980200002148,NULL
45,98020,98020,2149,8552381,6214,9802085523816214,980200002149,NULL
45,98020,98020,2150,2383230,8953,9802023832308953,980200002150,NULL
45,98020,98020,2151,2247350,4151,9802022473504151,980200002151,NULL
45,98020,98020,2152,0734560,3711,9802007345603711,980200002152,NULL
45,98020,98020,2153,5735361,2237,9802057353612237,980200002153,NULL
45,98020,98020,2154,1895581,9018,9802018955819018,980200002154,NULL
45,98020,98020,2155,1001537,1874,9802010015371874,980200002155,NULL
45,98020,98020,2156,9226721,4598,9802092267214598,980200002156,NULL
45,98020,98020,2157,4054188,6970,9802040541886970,980200002157,NULL
45,98020,98020,2158,2472551,2883,9802024725512883,980200002158,NULL
45,98020,98020,2159,4665364,3190,9802046653643190,980200002159,NULL
45,98020,98020,2160,3864747,2778,9802038647472778,980200002160,NULL
45,98020,98020,2161,9317762,5212,9802093177625212,980200002161,NULL
45,98020,98020,2162,7668461,9299,9802076684619299,980200002162,NULL
45,98020,98020,2163,8428438,4975,9802084284384975,980200002163,NULL
45,98020,98020,2164,4627563,4254,9802046275634254,980200002164,NULL
45,98020,98020,2165,8809642,1354,9802088096421354,980200002165,NULL
45,98020,98020,2166,7384002,3805,9802073840023805,980200002166,NULL
45,98020,98020,2167,5458606,3163,9802054586063163,980200002167,NULL
45,98020,98020,2168,5469164,2299,9802054691642299,980200002168,NULL
45,98020,98020,2169,1621347,8239,9802016213478239,980200002169,NULL
45,98020,98020,2170,8226475,7954,9802082264757954,980200002170,NULL
45,98020,98020,2171,7985610,1948,9802079856101948,980200002171,NULL
45,98020,98020,2172,1796332,5380,9802017963325380,980200002172,NULL
45,98020,98020,2173,7027014,0166,9802070270140166,980200002173,NULL
45,98020,98020,2174,8126663,8964,9802081266638964,980200002174,NULL
45,98020,98020,2175,8850588,1271,9802088505881271,980200002175,NULL
45,98020,98020,2176,1564820,1042,9802015648201042,980200002176,NULL
45,98020,98020,2177,3292903,2038,9802032929032038,980200002177,NULL
45,98020,98020,2178,8758809,9959,9802087588099959,980200002178,NULL
45,98020,98020,2179,1296988,1395,9802012969881395,980200002179,NULL
45,98020,98020,2180,6041420,2105,9802060414202105,980200002180,NULL
45,98020,98020,2181,0600329,5604,9802006003295604,980200002181,NULL
45,98020,98020,2182,7927508,2224,9802079275082224,980200002182,NULL
45,98020,98020,2183,1109476,0599,9802011094760599,980200002183,NULL
45,98020,98020,2184,7090883,7266,9802070908837266,980200002184,NULL
45,98020,98020,2185,2782452,3420,9802027824523420,980200002185,NULL
45,98020,98020,2186,1879616,0002,9802018796160002,980200002186,NULL
45,98020,98020,2187,6524832,1617,9802065248321617,980200002187,NULL
45,98020,98020,2188,6095995,8582,9802060959958582,980200002188,NULL
45,98020,98020,2189,4914924,2197,9802049149242197,980200002189,NULL
45,98020,98020,2190,3727900,9403,9802037279009403,980200002190,NULL
45,98020,98020,2191,2382418,8801,9802023824188801,980200002191,NULL
45,98020,98020,2192,1407010,6225,9802014070106225,980200002192,NULL
45,98020,98020,2193,1314875,6995,9802013148756995,980200002193,NULL
45,98020,98020,2194,0562655,4157,9802005626554157,980200002194,NULL
45,98020,98020,2195,8825509,5577,9802088255095577,980200002195,NULL
45,98020,98020,2196,5223922,6542,9802052239226542,980200002196,NULL
45,98020,98020,2197,5884369,3126,9802058843693126,980200002197,NULL
45,98020,98020,2198,8544630,9040,9802085446309040,980200002198,NULL
45,98020,98020,2199,6709828,8615,9802067098288615,980200002199,NULL
45,98020,98020,2200,9555471,1002,9802095554711002,980200002200,NULL
45,98020,98020,2201,7744662,3017,9802077446623017,980200002201,NULL
45,98020,98020,2202,6998689,9842,9802069986899842,980200002202,NULL
45,98020,98020,2203,1474340,6713,9802014743406713,980200002203,NULL
45,98020,98020,2204,8203611,9418,9802082036119418,980200002204,NULL
45,98020,98020,2205,1053539,1659,9802010535391659,980200002205,NULL
45,98020,98020,2206,6778806,5307,9802067788065307,980200002206,NULL
45,98020,98020,2207,5087433,0561,9802050874330561,980200002207,NULL
45,98020,98020,2208,6440680,4639,9802064406804639,980200002208,NULL
45,98020,98020,2209,9268660,7976,9802092686607976,980200002209,NULL
45,98020,98020,2210,7411057,6753,9802074110576753,980200002210,NULL
45,98020,98020,2211,9001496,1487,9802090014961487,980200002211,NULL
45,98020,98020,2212,5768256,8100,9802057682568100,980200002212,NULL
45,98020,98020,2213,0047051,4563,9802000470514563,980200002213,NULL
45,98020,98020,2214,1194027,3086,9802011940273086,980200002214,NULL
45,98020,98020,2215,5824321,2378,9802058243212378,980200002215,NULL
45,98020,98020,2216,0786763,1835,9802007867631835,980200002216,NULL
45,98020,98020,2217,8476904,9333,9802084769049333,980200002217,NULL
45,98020,98020,2218,3373004,1044,9802033730041044,980200002218,NULL
45,98020,98020,2219,1880204,4844,9802018802044844,980200002219,NULL
45,98020,98020,2220,1777524,7194,9802017775247194,980200002220,NULL
45,98020,98020,2221,6215265,6005,9802062152656005,980200002221,NULL
45,98020,98020,2222,9999154,6898,9802099991546898,980200002222,NULL
45,98020,98020,2223,9003912,2255,9802090039122255,980200002223,NULL
45,98020,98020,2224,9395953,4178,9802093959534178,980200002224,NULL
45,98020,98020,2225,8867440,3758,9802088674403758,980200002225,NULL
45,98020,98020,2226,8601530,8132,9802086015308132,980200002226,NULL
45,98020,98020,2227,1289838,6615,9802012898386615,980200002227,NULL
45,98020,98020,2228,0184819,4641,9802001848194641,980200002228,NULL
45,98020,98020,2229,2253771,2931,9802022537712931,980200002229,NULL
45,98020,98020,2230,1155581,4331,9802011555814331,980200002230,NULL
45,98020,98020,2231,8328956,6644,9802083289566644,980200002231,NULL
45,98020,98020,2232,9526473,7693,9802095264737693,980200002232,NULL
45,98020,98020,2233,4974668,7653,9802049746687653,980200002233,NULL
45,98020,98020,2234,0954176,7852,9802009541767852,980200002234,NULL
45,98020,98020,2235,5801818,8415,9802058018188415,980200002235,NULL
45,98020,98020,2236,7761221,5739,9802077612215739,980200002236,NULL
